COLLEGIOUNINOMINALE;CIRCOSCRIZIONE;LISTA;VOTI_LISTA;VOTANTI
Emilia-Romagna - U05;Emilia-Romagna;ITALEX;3897.3682250789025;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;ITALEX;3265.1929074138634;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;ITALEX;3358.5416483861973;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;ITALEX;4130.273900404629;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;ITALEX;3484.659804174654;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;ITALEX;6299.66993054226;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;ITALEX;6172.046567672767;159788.7605141364
Toscana - U01;Toscana;ITALEX;4826.367736397942;149355.4139021486
Toscana - U02;Toscana;ITALEX;3214.222069322514;149406.66788220406
Toscana - U03;Toscana;ITALEX;3179.1937967369577;152437.21486014128
Toscana - U04;Toscana;ITALEX;4477.038967405101;145871.1063478291
Toscana - U05;Toscana;ITALEX;4281.101219574549;153910.1246420741
Toscana - U06;Toscana;ITALEX;3823.0153431816652;149708.33666154742
Toscana - U07;Toscana;ITALEX;3752.6551715065293;129478.44414955378
Toscana - U08;Toscana;ITALEX;3381.4962881791857;150890.525398463
Toscana - U09;Toscana;ITALEX;4109.467438809219;152665.4813413322
Umbria - U01;Umbria;ITALEX;4416.06456224873;164847.33504608274
Umbria - U02;Umbria;ITALEX;3920.479879295639;166781.36907577515
Marche - U01;Marche;ITALEX;2993.7212079760525;139661.4317945838
Marche - U02;Marche;ITALEX;3905.5798121569774;143917.76110163797
Marche - U03;Marche;ITALEX;4649.890391430137;143457.31587794423
Marche - U04;Marche;ITALEX;3905.4743578726475;136705.5038907528
Lazio 1 - U01;Lazio 1;ITALEX;2653.6200121141765;117779.3136776532
Lazio 1 - U02;Lazio 1;ITALEX;4738.6063310517575;151245.0404467024
Lazio 1 - U03;Lazio 1;ITALEX;4764.9759286992785;145990.37477337196
Lazio 1 - U04;Lazio 1;ITALEX;2884.0017009920825;145063.93301572406
Lazio 1 - U05;Lazio 1;ITALEX;4263.0296128849695;156877.22077150503
Lazio 1 - U06;Lazio 1;ITALEX;3049.4629206130326;157605.0334701985
Lazio 1 - U07;Lazio 1;ITALEX;2913.100476478032;145916.20750663537
Lazio 1 - U08;Lazio 1;ITALEX;3287.074326764279;155503.2782868743
Lazio 1 - U09;Lazio 1;ITALEX;3077.216667753042;146216.8761858344
Lazio 2 - U01;Lazio 2;ITALEX;3600.5151413634485;156843.07686042786
Lazio 2 - U02;Lazio 2;ITALEX;5592.721320644202;143712.79618211437
Lazio 2 - U03;Lazio 2;ITALEX;3119.2017874472886;160518.01508493721
Lazio 2 - U04;Lazio 2;ITALEX;3011.758949800897;138931.90569519997
Lazio 2 - U05;Lazio 2;ITALEX;2233.1334963463273;133985.94785016775
Abruzzo - U01;Abruzzo;ITALEX;3654.108396527294;136305.1880313158
Abruzzo - U02;Abruzzo;ITALEX;5857.074090043417;151112.41444548965
Abruzzo - U03;Abruzzo;ITALEX;3852.8532427345754;143087.27421835065
Molise - U01;Molise;ITALEX;2651.8267470007027;80368.12514704466
Campania 1 - U01;Campania 1;ITALEX;4190.237119287413;144315.62187364697
Campania 1 - U02;Campania 1;ITALEX;2415.1227351637986;102840.80699807405
Campania 1 - U03;Campania 1;ITALEX;1822.9911033623928;109623.68663460016
Campania 1 - U04;Campania 1;ITALEX;4801.060470334199;144440.5915197134
Campania 1 - U05;Campania 1;ITALEX;4434.6978099457365;131289.49548742175
Campania 1 - U06;Campania 1;ITALEX;3612.0634534372543;122962.94953491539
Campania 1 - U07;Campania 1;ITALEX;3113.3813885260656;124879.43610522151
Campania 2 - U01;Campania 2;ITALEX;3335.941090718805;146919.712641716
Campania 2 - U02;Campania 2;ITALEX;3772.495141293964;152167.38775396347
Campania 2 - U03;Campania 2;ITALEX;3040.009822845949;132657.59531963803
Campania 2 - U04;Campania 2;ITALEX;2632.137142538761;127699.89764669538
Campania 2 - U05;Campania 2;ITALEX;4306.485762348979;153587.94384020567
Campania 2 - U06;Campania 2;ITALEX;2835.8754239723653;136932.22300910018
Campania 2 - U07;Campania 2;ITALEX;3815.066952145154;124357.14047966897
Puglia - U01;Puglia;ITALEX;2428.010794765659;102947.97077968718
Puglia - U02;Puglia;ITALEX;2717.2422276072616;110787.80824098736
Puglia - U03;Puglia;ITALEX;3140.7909652125913;140144.58267345652
Puglia - U04;Puglia;ITALEX;2836.440941118412;142385.0462103784
Puglia - U05;Puglia;ITALEX;4280.306599681828;155022.90193790197
Puglia - U06;Puglia;ITALEX;3216.274241648775;146019.6937366724
Puglia - U07;Puglia;ITALEX;3671.025447926677;118538.85163891315
Puglia - U08;Puglia;ITALEX;3109.671090173203;127565.16245821118
Puglia - U09;Puglia;ITALEX;3487.7060823297343;139369.32061704993
Puglia - U10;Puglia;ITALEX;3876.707885144875;142511.10071244836
Basilicata - U01;Basilicata;ITALEX;3838.0572563746764;152766.11077153683
Calabria - U01;Calabria;ITALEX;2512.6089724910253;104175.83897622116
Calabria - U02;Calabria;ITALEX;2141.3770701330786;120919.8990795482
Calabria - U03;Calabria;ITALEX;2796.947405288866;108669.00457540154
Calabria - U04;Calabria;ITALEX;2262.4441590293027;112757.23446691409
Calabria - U05;Calabria;ITALEX;3044.6338080372725;116825.8727338314
Sicilia 1 - U01;Sicilia 1;ITALEX;2616.9540107989574;100567.70392146707
Sicilia 1 - U02;Sicilia 1;ITALEX;3962.4143931842214;143283.84437191486
Sicilia 1 - U03;Sicilia 1;ITALEX;4691.8942943946695;131974.823687315
Sicilia 1 - U04;Sicilia 1;ITALEX;2821.145777129282;113307.3988626767
Sicilia 1 - U05;Sicilia 1;ITALEX;2361.20216007643;124669.47102713585
Sicilia 1 - U06;Sicilia 1;ITALEX;2902.154857849913;140046.88969907165
Sicilia 2 - U01;Sicilia 2;ITALEX;2805.7744170946053;124848.07153502107
Sicilia 2 - U02;Sicilia 2;ITALEX;3073.478712726214;134480.91639989614
Sicilia 2 - U03;Sicilia 2;ITALEX;3169.1974795934207;138201.1140266955
Sicilia 2 - U04;Sicilia 2;ITALEX;1877.32902199232;100643.31165596843
Sicilia 2 - U05;Sicilia 2;ITALEX;3128.2386634765858;116477.67625188828
Sicilia 2 - U06;Sicilia 2;ITALEX;3163.486471235954;144798.08882173896
Sardegna - U01;Sardegna;ITALEX;4037.38287039617;161458.33297353983
Sardegna - U02;Sardegna;ITALEX;3644.5600509097917;148729.19014931098
Sardegna - U03;Sardegna;ITALEX;2853.991047967763;121324.0268291384
Sardegna - U04;Sardegna;ITALEX;5545.444230497456;127508.71752074361
Piemonte 1 - U01;Piemonte 1;IPF;1651.2386030446698;113802.13112157024
Piemonte 1 - U02;Piemonte 1;IPF;947.5739077237355;105371.58089447208
Piemonte 1 - U03;Piemonte 1;IPF;1154.8772245771465;165526.65388635165
Piemonte 1 - U04;Piemonte 1;IPF;1535.0025230655312;149198.9660488218
Piemonte 1 - U05;Piemonte 1;IPF;1750.9657289056931;153291.07992081717
Piemonte 2 - U01;Piemonte 2;IPF;1190.7286452493545;135859.3112794757
Piemonte 2 - U02;Piemonte 2;IPF;1465.3061310214705;142113.06346663833
Piemonte 2 - U03;Piemonte 2;IPF;892.1711001353588;128280.5985716423
Piemonte 2 - U04;Piemonte 2;IPF;1133.6367810628583;140802.9118091464
Piemonte 2 - U05;Piemonte 2;IPF;1807.47436362515;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;IPF;631.922140091123;66370.0
Lombardia 1 - U01;Lombardia 1;IPF;1224.309098940917;155342.18295099214
Lombardia 1 - U02;Lombardia 1;IPF;1238.1001770091361;166330.60099975206
Lombardia 1 - U03;Lombardia 1;IPF;1439.3451903971768;161392.83924120665
Lombardia 1 - U04;Lombardia 1;IPF;1643.7451004333586;162454.4642060995
Lombardia 1 - U05;Lombardia 1;IPF;1387.3617215345134;162263.28040081263
Lombardia 1 - U06;Lombardia 1;IPF;1124.2570082022066;145273.73823688924
Lombardia 1 - U07;Lombardia 1;IPF;1078.8433909211094;116214.26745604724
Lombardia 1 - U08;Lombardia 1;IPF;779.2351713508206;118016.15918585658
Lombardia 1 - U09;Lombardia 1;IPF;833.6824121581026;119594.91208931943
Lombardia 2 - U01;Lombardia 2;IPF;1659.0224560395447;151474.4790506959
Lombardia 2 - U02;Lombardia 2;IPF;1344.6956017601412;174974.32298791409
Lombardia 2 - U03;Lombardia 2;IPF;1437.668734793167;157354.16139608622
Lombardia 2 - U04;Lombardia 2;IPF;1677.5396391018605;133922.43349497765
Lombardia 2 - U05;Lombardia 2;IPF;1395.9569976522778;129181.15250968933
Lombardia 3 - U01;Lombardia 3;IPF;1449.324864540918;151186.97870968655
Lombardia 3 - U02;Lombardia 3;IPF;1453.005608467103;176926.93462750036
Lombardia 3 - U03;Lombardia 3;IPF;971.596508253281;156350.3343309611
Lombardia 3 - U04;Lombardia 3;IPF;1183.8557414664965;149379.0475662127
Lombardia 3 - U05;Lombardia 3;IPF;1758.2975164091379;147577.86525928974
Lombardia 4 - U01;Lombardia 4;IPF;1420.3718486167697;142901.90666890144
Lombardia 4 - U02;Lombardia 4;IPF;1845.5446348697426;161276.5622330904
Lombardia 4 - U03;Lombardia 4;IPF;1591.5458402521447;147015.1864758432
Lombardia 4 - U04;Lombardia 4;IPF;997.0659685556944;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;IPF;1047.1236340853181;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;IPF;866.9016926094959;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;IPF;917.8315095742033;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;IPF;798.5964883940028;73360.85453355312
Veneto 1 - U01;Veneto 1;IPF;1362.190052098373;145419.14242082834
Veneto 1 - U02;Veneto 1;IPF;1116.6424162733128;144522.44762330689
Veneto 1 - U03;Veneto 1;IPF;1573.4026708435033;145043.18329924345
Veneto 1 - U04;Veneto 1;IPF;962.1359008808541;116333.22060774267
Veneto 1 - U05;Veneto 1;IPF;1021.7340125247459;114457.11759376526
Veneto 2 - U01;Veneto 2;IPF;1223.5789069269417;151384.72868398073
Veneto 2 - U02;Veneto 2;IPF;1606.3326681686822;185420.16187389195
Veneto 2 - U03;Veneto 2;IPF;3208.8651686755425;182345.41396042705
Veneto 2 - U04;Veneto 2;IPF;1524.3813114220466;172862.6856917739
Veneto 2 - U05;Veneto 2;IPF;1328.3515821815886;154069.73023663834
Veneto 2 - U06;Veneto 2;IPF;1097.005055664979;125778.40077978373
Veneto 2 - U07;Veneto 2;IPF;1586.4988241815431;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;IPF;1625.8704039635193;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;IPF;1411.3953904182615;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;IPF;1632.1485030958952;107987.75032508373
Liguria - U01;Liguria;IPF;1493.4368619294164;140206.25134152174
Liguria - U02;Liguria;IPF;1462.7034839394794;139913.20601949096
Liguria - U03;Liguria;IPF;1164.4591109911655;149881.56551187485
Liguria - U04;Liguria;IPF;1522.950348029665;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;IPF;1427.8628382020288;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;IPF;1503.7875725301735;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;IPF;1108.2829515982262;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;IPF;1460.5517077371358;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;IPF;1182.2746910368828;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;IPF;1325.0697641160896;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;IPF;1077.3894912736039;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;IPF;1374.497146463344;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;IPF;1473.6868521413471;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;IPF;1191.5652616328505;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;IPF;2248.936971102219;159788.7605141364
Toscana - U01;Toscana;IPF;1592.2501255980512;149355.4139021486
Toscana - U02;Toscana;IPF;1499.9719389240195;149406.66788220406
Toscana - U03;Toscana;IPF;1304.7340353666302;152437.21486014128
Toscana - U04;Toscana;IPF;1360.7530207093407;145871.1063478291
Toscana - U05;Toscana;IPF;1115.1122283022394;153910.1246420741
Toscana - U06;Toscana;IPF;1821.856518594426;149708.33666154742
Toscana - U07;Toscana;IPF;1294.1905081685509;129478.44414955378
Toscana - U08;Toscana;IPF;935.5646737436095;150890.525398463
Toscana - U09;Toscana;IPF;1583.2914105835162;152665.4813413322
Umbria - U01;Umbria;IPF;1885.5804451759427;164847.33504608274
Umbria - U02;Umbria;IPF;1466.601265201419;166781.36907577515
Marche - U01;Marche;IPF;1224.9376355531683;139661.4317945838
Marche - U02;Marche;IPF;1452.3937117964258;143917.76110163797
Marche - U03;Marche;IPF;1115.5277954484166;143457.31587794423
Marche - U04;Marche;IPF;1157.3267749974068;136705.5038907528
Lazio 1 - U01;Lazio 1;IPF;1483.3197160656991;117779.3136776532
Lazio 1 - U02;Lazio 1;IPF;1123.3684056228383;151245.0404467024
Lazio 1 - U03;Lazio 1;IPF;1300.0005442072104;145990.37477337196
Lazio 1 - U04;Lazio 1;IPF;1126.3636740135848;145063.93301572406
Lazio 1 - U05;Lazio 1;IPF;2326.3091973918613;156877.22077150503
Lazio 1 - U06;Lazio 1;IPF;1622.4854022180864;157605.0334701985
Lazio 1 - U07;Lazio 1;IPF;1243.38258751509;145916.20750663537
Lazio 1 - U08;Lazio 1;IPF;1950.1316576381164;155503.2782868743
Lazio 1 - U09;Lazio 1;IPF;1420.7747521761553;146216.8761858344
Lazio 2 - U01;Lazio 2;IPF;1253.5218701225203;156843.07686042786
Lazio 2 - U02;Lazio 2;IPF;1442.3538890436716;143712.79618211437
Lazio 2 - U03;Lazio 2;IPF;1484.0641204593267;160518.01508493721
Lazio 2 - U04;Lazio 2;IPF;2407.014401610471;138931.90569519997
Lazio 2 - U05;Lazio 2;IPF;1250.154379871295;133985.94785016775
Abruzzo - U01;Abruzzo;IPF;1270.7487293979261;136305.1880313158
Abruzzo - U02;Abruzzo;IPF;1038.0205605337294;151112.41444548965
Abruzzo - U03;Abruzzo;IPF;1201.9943412852613;143087.27421835065
Molise - U01;Molise;IPF;927.9876887783812;80368.12514704466
Campania 1 - U01;Campania 1;IPF;1311.6785390601046;144315.62187364697
Campania 1 - U02;Campania 1;IPF;1054.4736490164737;102840.80699807405
Campania 1 - U03;Campania 1;IPF;1189.4005278542802;109623.68663460016
Campania 1 - U04;Campania 1;IPF;1234.1382783893112;144440.5915197134
Campania 1 - U05;Campania 1;IPF;1333.3689187366006;131289.49548742175
Campania 1 - U06;Campania 1;IPF;1351.4366751910532;122962.94953491539
Campania 1 - U07;Campania 1;IPF;1266.59278637146;124879.43610522151
Campania 2 - U01;Campania 2;IPF;1252.4014979357746;146919.712641716
Campania 2 - U02;Campania 2;IPF;1492.7728310242796;152167.38775396347
Campania 2 - U03;Campania 2;IPF;985.1383812044396;132657.59531963803
Campania 2 - U04;Campania 2;IPF;1002.0348405490735;127699.89764669538
Campania 2 - U05;Campania 2;IPF;1490.1376241118783;153587.94384020567
Campania 2 - U06;Campania 2;IPF;1367.699979067958;136932.22300910018
Campania 2 - U07;Campania 2;IPF;1543.782447569078;124357.14047966897
Puglia - U01;Puglia;IPF;901.9454312703485;102947.97077968718
Puglia - U02;Puglia;IPF;1137.772305726817;110787.80824098736
Puglia - U03;Puglia;IPF;1564.6719350211438;140144.58267345652
Puglia - U04;Puglia;IPF;1193.0729280371543;142385.0462103784
Puglia - U05;Puglia;IPF;1149.1153463951289;155022.90193790197
Puglia - U06;Puglia;IPF;1857.6069701316326;146019.6937366724
Puglia - U07;Puglia;IPF;1432.5587070422353;118538.85163891315
Puglia - U08;Puglia;IPF;1159.2554609501328;127565.16245821118
Puglia - U09;Puglia;IPF;1299.3865080550586;139369.32061704993
Puglia - U10;Puglia;IPF;1501.5641314403297;142511.10071244836
Basilicata - U01;Basilicata;IPF;1102.0771392344236;152766.11077153683
Calabria - U01;Calabria;IPF;1080.9213894261127;104175.83897622116
Calabria - U02;Calabria;IPF;1741.455736947578;120919.8990795482
Calabria - U03;Calabria;IPF;1235.0204890108082;108669.00457540154
Calabria - U04;Calabria;IPF;1194.5167548121433;112757.23446691409
Calabria - U05;Calabria;IPF;5063.75038618076;116825.8727338314
Sicilia 1 - U01;Sicilia 1;IPF;985.8738363107657;100567.70392146707
Sicilia 1 - U02;Sicilia 1;IPF;2323.407504748838;143283.84437191486
Sicilia 1 - U03;Sicilia 1;IPF;1315.1928918338838;131974.823687315
Sicilia 1 - U04;Sicilia 1;IPF;874.9262732127524;113307.3988626767
Sicilia 1 - U05;Sicilia 1;IPF;1850.0192992855984;124669.47102713585
Sicilia 1 - U06;Sicilia 1;IPF;1294.5304490501874;140046.88969907165
Sicilia 2 - U01;Sicilia 2;IPF;1141.6945320099508;124848.07153502107
Sicilia 2 - U02;Sicilia 2;IPF;1648.1354109114232;134480.91639989614
Sicilia 2 - U03;Sicilia 2;IPF;1125.7615044318743;138201.1140266955
Sicilia 2 - U04;Sicilia 2;IPF;965.8178503537573;100643.31165596843
Sicilia 2 - U05;Sicilia 2;IPF;871.3805245446708;116477.67625188828
Sicilia 2 - U06;Sicilia 2;IPF;1538.2408355345365;144798.08882173896
Sardegna - U01;Sardegna;IPF;2333.3115741172583;161458.33297353983
Sardegna - U02;Sardegna;IPF;1242.621848211473;148729.19014931098
Sardegna - U03;Sardegna;IPF;1013.7741962131886;121324.0268291384
Sardegna - U04;Sardegna;IPF;1580.2270565691517;127508.71752074361
Piemonte 1 - U01;Piemonte 1;ALTRI;2536.4189878552174;113802.13112157024
Piemonte 1 - U02;Piemonte 1;ALTRI;2556.555335764942;105371.58089447208
Piemonte 1 - U03;Piemonte 1;ALTRI;4164.120691388807;165526.65388635165
Piemonte 1 - U04;Piemonte 1;ALTRI;4693.994709952857;149198.9660488218
Piemonte 1 - U05;Piemonte 1;ALTRI;4523.926230600619;153291.07992081717
Piemonte 2 - U01;Piemonte 2;ALTRI;3142.6219076360057;135859.3112794757
Piemonte 2 - U02;Piemonte 2;ALTRI;2744.796750027848;142113.06346663833
Piemonte 2 - U03;Piemonte 2;ALTRI;4100.413586913223;128280.5985716423
Piemonte 2 - U04;Piemonte 2;ALTRI;3266.047942394944;140802.9118091464
Piemonte 2 - U05;Piemonte 2;ALTRI;3578.673198852522;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;ALTRI;1917.6893857705286;66370.0
Lombardia 1 - U01;Lombardia 1;ALTRI;4012.380455317811;155342.18295099214
Lombardia 1 - U02;Lombardia 1;ALTRI;5547.6825627247645;166330.60099975206
Lombardia 1 - U03;Lombardia 1;ALTRI;3342.394606182043;161392.83924120665
Lombardia 1 - U04;Lombardia 1;ALTRI;4666.23989925119;162454.4642060995
Lombardia 1 - U05;Lombardia 1;ALTRI;4005.984452022022;162263.28040081263
Lombardia 1 - U06;Lombardia 1;ALTRI;2803.388944156792;145273.73823688924
Lombardia 1 - U07;Lombardia 1;ALTRI;3259.552034829384;116214.26745604724
Lombardia 1 - U08;Lombardia 1;ALTRI;2783.8833454160567;118016.15918585658
Lombardia 1 - U09;Lombardia 1;ALTRI;3177.1031970942126;119594.91208931943
Lombardia 2 - U01;Lombardia 2;ALTRI;3927.9314632320684;151474.4790506959
Lombardia 2 - U02;Lombardia 2;ALTRI;5323.5833599128655;174974.32298791409
Lombardia 2 - U03;Lombardia 2;ALTRI;3387.226485795097;157354.16139608622
Lombardia 2 - U04;Lombardia 2;ALTRI;3702.9412562694943;133922.43349497765
Lombardia 2 - U05;Lombardia 2;ALTRI;5167.967033293981;129181.15250968933
Lombardia 3 - U01;Lombardia 3;ALTRI;6210.6755081562715;151186.97870968655
Lombardia 3 - U02;Lombardia 3;ALTRI;5160.56737959302;176926.93462750036
Lombardia 3 - U03;Lombardia 3;ALTRI;5156.775936834818;156350.3343309611
Lombardia 3 - U04;Lombardia 3;ALTRI;4150.25121257967;149379.0475662127
Lombardia 3 - U05;Lombardia 3;ALTRI;4083.4784750265476;147577.86525928974
Lombardia 4 - U01;Lombardia 4;ALTRI;3248.7752617976244;142901.90666890144
Lombardia 4 - U02;Lombardia 4;ALTRI;3821.294879172943;161276.5622330904
Lombardia 4 - U03;Lombardia 4;ALTRI;4189.683556145793;147015.1864758432
Lombardia 4 - U04;Lombardia 4;ALTRI;2718.2252015924855;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;ALTRI;3231.948032837742;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;ALTRI;2642.768561037678;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;ALTRI;1489.9209799129098;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;ALTRI;1259.1704818394433;73360.85453355312
Veneto 1 - U01;Veneto 1;ALTRI;3946.323595428054;145419.14242082834
Veneto 1 - U02;Veneto 1;ALTRI;4348.187537354421;144522.44762330689
Veneto 1 - U03;Veneto 1;ALTRI;5259.786299789936;145043.18329924345
Veneto 1 - U04;Veneto 1;ALTRI;2819.794690593918;116333.22060774267
Veneto 1 - U05;Veneto 1;ALTRI;2541.491784102945;114457.11759376526
Veneto 2 - U01;Veneto 2;ALTRI;5331.295735244286;151384.72868398073
Veneto 2 - U02;Veneto 2;ALTRI;5996.066634893721;185420.16187389195
Veneto 2 - U03;Veneto 2;ALTRI;4402.5643676394175;182345.41396042705
Veneto 2 - U04;Veneto 2;ALTRI;4372.100739509357;172862.6856917739
Veneto 2 - U05;Veneto 2;ALTRI;3942.434011229469;154069.73023663834
Veneto 2 - U06;Veneto 2;ALTRI;5646.021656785171;125778.40077978373
Veneto 2 - U07;Veneto 2;ALTRI;4444.003801838944;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;ALTRI;5646.096206009029;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;ALTRI;3335.4471440979764;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;ALTRI;2577.3803764192567;107987.75032508373
Liguria - U01;Liguria;ALTRI;3045.5656068491253;140206.25134152174
Liguria - U02;Liguria;ALTRI;3052.591497468978;139913.20601949096
Liguria - U03;Liguria;ALTRI;4261.082248174461;149881.56551187485
Liguria - U04;Liguria;ALTRI;4372.732069135181;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;ALTRI;3947.36657852569;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;ALTRI;2761.661808303168;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;ALTRI;2741.4990926663336;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;ALTRI;18853.21441322386;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;ALTRI;3003.3197794634298;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;ALTRI;2749.6189767659384;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;ALTRI;3221.2318378978;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;ALTRI;2985.056349994599;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;ALTRI;3773.4267548761545;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;ALTRI;4173.898450912928;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;ALTRI;3535.257876531111;159788.7605141364
Toscana - U01;Toscana;ALTRI;4253.75584161939;149355.4139021486
Toscana - U02;Toscana;ALTRI;4323.902338409972;149406.66788220406
Toscana - U03;Toscana;ALTRI;3243.0151421989494;152437.21486014128
Toscana - U04;Toscana;ALTRI;4395.82707999705;145871.1063478291
Toscana - U05;Toscana;ALTRI;4327.089184411941;153910.1246420741
Toscana - U06;Toscana;ALTRI;3831.6265904287116;149708.33666154742
Toscana - U07;Toscana;ALTRI;3482.839893537817;129478.44414955378
Toscana - U08;Toscana;ALTRI;4777.859937526834;150890.525398463
Toscana - U09;Toscana;ALTRI;3726.8466202817517;152665.4813413322
Umbria - U01;Umbria;ALTRI;4628.457929162997;164847.33504608274
Umbria - U02;Umbria;ALTRI;8124.796032772408;166781.36907577515
Marche - U01;Marche;ALTRI;2871.61267509821;139661.4317945838
Marche - U02;Marche;ALTRI;4882.642571369545;143917.76110163797
Marche - U03;Marche;ALTRI;4799.353312370651;143457.31587794423
Marche - U04;Marche;ALTRI;3162.0807116390674;136705.5038907528
Lazio 1 - U01;Lazio 1;ALTRI;3523.304780787176;117779.3136776532
Lazio 1 - U02;Lazio 1;ALTRI;3234.955147639779;151245.0404467024
Lazio 1 - U03;Lazio 1;ALTRI;4384.865290035412;145990.37477337196
Lazio 1 - U04;Lazio 1;ALTRI;3575.914014134408;145063.93301572406
Lazio 1 - U05;Lazio 1;ALTRI;3676.530694205788;156877.22077150503
Lazio 1 - U06;Lazio 1;ALTRI;4524.789672254124;157605.0334701985
Lazio 1 - U07;Lazio 1;ALTRI;4291.146569910889;145916.20750663537
Lazio 1 - U08;Lazio 1;ALTRI;2842.332806623193;155503.2782868743
Lazio 1 - U09;Lazio 1;ALTRI;7012.655520627402;146216.8761858344
Lazio 2 - U01;Lazio 2;ALTRI;4451.884797551411;156843.07686042786
Lazio 2 - U02;Lazio 2;ALTRI;2961.333891153912;143712.79618211437
Lazio 2 - U03;Lazio 2;ALTRI;4259.74345288204;160518.01508493721
Lazio 2 - U04;Lazio 2;ALTRI;3230.8121990783197;138931.90569519997
Lazio 2 - U05;Lazio 2;ALTRI;4604.50483329754;133985.94785016775
Abruzzo - U01;Abruzzo;ALTRI;3517.7744701675742;136305.1880313158
Abruzzo - U02;Abruzzo;ALTRI;3565.923002964819;151112.41444548965
Abruzzo - U03;Abruzzo;ALTRI;3139.195895159654;143087.27421835065
Molise - U01;Molise;ALTRI;2217.126680496689;80368.12514704466
Campania 1 - U01;Campania 1;ALTRI;4861.718840903106;144315.62187364697
Campania 1 - U02;Campania 1;ALTRI;3528.201663333368;102840.80699807405
Campania 1 - U03;Campania 1;ALTRI;3038.796318363811;109623.68663460016
Campania 1 - U04;Campania 1;ALTRI;3974.308720110947;144440.5915197134
Campania 1 - U05;Campania 1;ALTRI;3244.3920920033393;131289.49548742175
Campania 1 - U06;Campania 1;ALTRI;3159.959650065089;122962.94953491539
Campania 1 - U07;Campania 1;ALTRI;4252.969276086546;124879.43610522151
Campania 2 - U01;Campania 2;ALTRI;3363.729372454056;146919.712641716
Campania 2 - U02;Campania 2;ALTRI;3690.560814594248;152167.38775396347
Campania 2 - U03;Campania 2;ALTRI;3602.5711449581363;132657.59531963803
Campania 2 - U04;Campania 2;ALTRI;5242.113365439594;127699.89764669538
Campania 2 - U05;Campania 2;ALTRI;6123.2233250891595;153587.94384020567
Campania 2 - U06;Campania 2;ALTRI;3724.8228958023633;136932.22300910018
Campania 2 - U07;Campania 2;ALTRI;3770.4382515220113;124357.14047966897
Puglia - U01;Puglia;ALTRI;2116.3681557403224;102947.97077968718
Puglia - U02;Puglia;ALTRI;2382.7380593988896;110787.80824098736
Puglia - U03;Puglia;ALTRI;3012.3387673191446;140144.58267345652
