COLLEGIOUNINOMINALE;CIRCOSCRIZIONE;LISTA;VOTI_LISTA;VOTANTI
Puglia - U01;Puglia;ITALEX;3056.4129848799603;102947.97077968718
Puglia - U02;Puglia;ITALEX;2868.6561188066753;110787.80824098736
Puglia - U03;Puglia;ITALEX;3324.260142345537;140144.58267345652
Puglia - U04;Puglia;ITALEX;6064.013171108167;142385.0462103784
Puglia - U05;Puglia;ITALEX;3633.172782891141;155022.90193790197
Puglia - U06;Puglia;ITALEX;4303.193614289057;146019.6937366724
Puglia - U07;Puglia;ITALEX;3693.4905977395506;118538.85163891315
Puglia - U08;Puglia;ITALEX;4941.69168138484;127565.16245821118
Puglia - U09;Puglia;ITALEX;3679.1146371845366;139369.32061704993
Puglia - U10;Puglia;ITALEX;5077.628501093292;142511.10071244836
Basilicata - U01;Basilicata;ITALEX;4909.901317379629;152766.11077153683
Calabria - U01;Calabria;ITALEX;3108.9809688249675;104175.83897622116
Calabria - U02;Calabria;ITALEX;3153.3430995528875;120919.8990795482
Calabria - U03;Calabria;ITALEX;2386.4475786041708;108669.00457540154
Calabria - U04;Calabria;ITALEX;3330.5095881144207;112757.23446691409
Calabria - U05;Calabria;ITALEX;2943.8886072664486;116825.8727338314
Sicilia 1 - U01;Sicilia 1;ITALEX;2459.6442328675257;100567.70392146707
Sicilia 1 - U02;Sicilia 1;ITALEX;3950.4765342329833;143283.84437191486
Sicilia 1 - U03;Sicilia 1;ITALEX;3326.8689189818797;131974.823687315
Sicilia 1 - U04;Sicilia 1;ITALEX;3190.296995301276;113307.3988626767
Sicilia 1 - U05;Sicilia 1;ITALEX;2862.5982113260757;124669.47102713585
Sicilia 1 - U06;Sicilia 1;ITALEX;2844.8565367695155;140046.88969907165
Sicilia 2 - U01;Sicilia 2;ITALEX;3376.2221295476606;124848.07153502107
Sicilia 2 - U02;Sicilia 2;ITALEX;4084.1824876888613;134480.91639989614
Sicilia 2 - U03;Sicilia 2;ITALEX;4135.189878068152;138201.1140266955
Sicilia 2 - U04;Sicilia 2;ITALEX;2751.6607848028216;100643.31165596843
Sicilia 2 - U05;Sicilia 2;ITALEX;3457.006366429177;116477.67625188828
Sicilia 2 - U06;Sicilia 2;ITALEX;3422.240154756482;144798.08882173896
Sardegna - U01;Sardegna;ITALEX;3554.063509432239;161458.33297353983
Sardegna - U02;Sardegna;ITALEX;3916.486328732672;148729.19014931098
Sardegna - U03;Sardegna;ITALEX;4142.726715993365;121324.0268291384
Sardegna - U04;Sardegna;ITALEX;3942.01757560652;127508.71752074361
Piemonte 1 - U01;Piemonte 1;IPF;2629.572197671904;113802.13112157024
Piemonte 1 - U02;Piemonte 1;IPF;2968.105789218319;105371.58089447208
Piemonte 1 - U03;Piemonte 1;IPF;5092.965262428963;165526.65388635165
Piemonte 1 - U04;Piemonte 1;IPF;2441.6324596392765;149198.9660488218
Piemonte 1 - U05;Piemonte 1;IPF;3058.9091765082176;153291.07992081717
Piemonte 2 - U01;Piemonte 2;IPF;3300.9551339955647;135859.3112794757
Piemonte 2 - U02;Piemonte 2;IPF;3299.419471638942;142113.06346663833
Piemonte 2 - U03;Piemonte 2;IPF;3940.288308102891;128280.5985716423
Piemonte 2 - U04;Piemonte 2;IPF;3494.5231530564934;140802.9118091464
Piemonte 2 - U05;Piemonte 2;IPF;4040.6716227209363;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;IPF;1019.9316484158427;66370.0
Lombardia 1 - U01;Lombardia 1;IPF;5544.871353554088;155342.18295099214
Lombardia 1 - U02;Lombardia 1;IPF;4243.950186462891;166330.60099975206
Lombardia 1 - U03;Lombardia 1;IPF;3409.8492280533874;161392.83924120665
Lombardia 1 - U04;Lombardia 1;IPF;3373.818127116108;162454.4642060995
Lombardia 1 - U05;Lombardia 1;IPF;4860.258529298938;162263.28040081263
Lombardia 1 - U06;Lombardia 1;IPF;2786.461262876804;145273.73823688924
Lombardia 1 - U07;Lombardia 1;IPF;2958.082235369402;116214.26745604724
Lombardia 1 - U08;Lombardia 1;IPF;3173.603062593226;118016.15918585658
Lombardia 1 - U09;Lombardia 1;IPF;2201.2290181984604;119594.91208931943
Lombardia 2 - U01;Lombardia 2;IPF;3058.1707061824513;151474.4790506959
Lombardia 2 - U02;Lombardia 2;IPF;3221.0894929234096;174974.32298791409
Lombardia 2 - U03;Lombardia 2;IPF;3946.1033952113526;157354.16139608622
Lombardia 2 - U04;Lombardia 2;IPF;3096.355155330712;133922.43349497765
Lombardia 2 - U05;Lombardia 2;IPF;2629.419617467352;129181.15250968933
Lombardia 3 - U01;Lombardia 3;IPF;2777.5990631175555;151186.97870968655
Lombardia 3 - U02;Lombardia 3;IPF;3780.7422866783354;176926.93462750036
Lombardia 3 - U03;Lombardia 3;IPF;3313.2612159853866;156350.3343309611
Lombardia 3 - U04;Lombardia 3;IPF;3247.2414408179557;149379.0475662127
Lombardia 3 - U05;Lombardia 3;IPF;3656.0267821384978;147577.86525928974
Lombardia 4 - U01;Lombardia 4;IPF;3651.9077228175;142901.90666890144
Lombardia 4 - U02;Lombardia 4;IPF;3655.331310910408;161276.5622330904
Lombardia 4 - U03;Lombardia 4;IPF;2502.968688347089;147015.1864758432
Lombardia 4 - U04;Lombardia 4;IPF;2982.00106565374;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;IPF;2002.5128023793836;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;IPF;2316.3831857099644;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;IPF;1715.611985512185;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;IPF;1749.116134304728;73360.85453355312
Veneto 1 - U01;Veneto 1;IPF;4514.69529561669;145419.14242082834
Veneto 1 - U02;Veneto 1;IPF;3060.534496729633;144522.44762330689
Veneto 1 - U03;Veneto 1;IPF;3341.625860530325;145043.18329924345
Veneto 1 - U04;Veneto 1;IPF;2828.5463182672147;116333.22060774267
Veneto 1 - U05;Veneto 1;IPF;3379.880534445976;114457.11759376526
Veneto 2 - U01;Veneto 2;IPF;3009.5881623544024;151384.72868398073
Veneto 2 - U02;Veneto 2;IPF;4667.289181255089;185420.16187389195
Veneto 2 - U03;Veneto 2;IPF;4391.470616212939;182345.41396042705
Veneto 2 - U04;Veneto 2;IPF;3424.169263718271;172862.6856917739
Veneto 2 - U05;Veneto 2;IPF;2842.4207017649796;154069.73023663834
Veneto 2 - U06;Veneto 2;IPF;3161.8375748680614;125778.40077978373
Veneto 2 - U07;Veneto 2;IPF;4337.874308189787;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;IPF;3820.348276796599;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;IPF;2940.708970467915;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;IPF;3547.731360480117;107987.75032508373
Liguria - U01;Liguria;IPF;3042.7075541611557;140206.25134152174
Liguria - U02;Liguria;IPF;4178.084818091137;139913.20601949096
Liguria - U03;Liguria;IPF;3692.3227807894723;149881.56551187485
Liguria - U04;Liguria;IPF;2809.6423167423427;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;IPF;3723.6946299199026;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;IPF;2349.4365107220083;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;IPF;2755.8016382626993;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;IPF;4064.708329655781;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;IPF;3519.682973055014;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;IPF;2957.732253832263;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;IPF;3454.2172523518775;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;IPF;3408.696172557883;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;IPF;3539.0989756351755;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;IPF;4850.845836306019;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;IPF;6861.361957044073;159788.7605141364
Toscana - U01;Toscana;IPF;3301.3310400768087;149355.4139021486
Toscana - U02;Toscana;IPF;4016.9825653269922;149406.66788220406
Toscana - U03;Toscana;IPF;4323.46260951841;152437.21486014128
Toscana - U04;Toscana;IPF;3037.0930351215625;145871.1063478291
Toscana - U05;Toscana;IPF;5534.954236598007;153910.1246420741
Toscana - U06;Toscana;IPF;3462.0854711384445;149708.33666154742
Toscana - U07;Toscana;IPF;3527.0068819477615;129478.44414955378
Toscana - U08;Toscana;IPF;3457.6279635315154;150890.525398463
Toscana - U09;Toscana;IPF;4224.499236671778;152665.4813413322
Umbria - U01;Umbria;IPF;2947.503358743116;164847.33504608274
Umbria - U02;Umbria;IPF;4252.83194209897;166781.36907577515
Marche - U01;Marche;IPF;3318.2969757742576;139661.4317945838
Marche - U02;Marche;IPF;3505.0438971955396;143917.76110163797
Marche - U03;Marche;IPF;6257.008302121474;143457.31587794423
Marche - U04;Marche;IPF;3432.919086198195;136705.5038907528
Lazio 1 - U01;Lazio 1;IPF;3410.0253833202205;117779.3136776532
Lazio 1 - U02;Lazio 1;IPF;3247.484483437066;151245.0404467024
Lazio 1 - U03;Lazio 1;IPF;3910.069844251115;145990.37477337196
Lazio 1 - U04;Lazio 1;IPF;3077.356713910782;145063.93301572406
Lazio 1 - U05;Lazio 1;IPF;3142.658626575695;156877.22077150503
Lazio 1 - U06;Lazio 1;IPF;4245.434454454891;157605.0334701985
Lazio 1 - U07;Lazio 1;IPF;3287.0401407941395;145916.20750663534
Lazio 1 - U08;Lazio 1;IPF;3389.155351113319;155503.2782868743
Lazio 1 - U09;Lazio 1;IPF;2252.01894061833;146216.8761858344
Lazio 2 - U01;Lazio 2;IPF;3608.7077829775167;156843.07686042786
Lazio 2 - U02;Lazio 2;IPF;2945.883137853352;143712.79618211437
Lazio 2 - U03;Lazio 2;IPF;6013.0714517259785;160518.01508493721
Lazio 2 - U04;Lazio 2;IPF;5583.641954453736;138931.90569519997
Lazio 2 - U05;Lazio 2;IPF;3096.1203178058604;133985.94785016775
Abruzzo - U01;Abruzzo;IPF;2349.56230532256;136305.1880313158
Abruzzo - U02;Abruzzo;IPF;3403.5694363661937;151112.41444548965
Abruzzo - U03;Abruzzo;IPF;3093.078751296393;143087.27421835065
Molise - U01;Molise;IPF;2156.3944045447324;80368.12514704466
Campania 1 - U01;Campania 1;IPF;4400.416245049673;144315.62187364697
Campania 1 - U02;Campania 1;IPF;2292.1470722177037;102840.80699807405
Campania 1 - U03;Campania 1;IPF;2032.6235876820783;109623.68663460016
Campania 1 - U04;Campania 1;IPF;3594.097208145733;144440.5915197134
Campania 1 - U05;Campania 1;IPF;3157.0876533854894;131289.49548742175
Campania 1 - U06;Campania 1;IPF;2119.4328649915;122962.94953491539
Campania 1 - U07;Campania 1;IPF;2403.242098880941;124879.43610522151
Campania 2 - U01;Campania 2;IPF;4770.127032684309;146919.712641716
Campania 2 - U02;Campania 2;IPF;3942.8166254660728;152167.38775396347
Campania 2 - U03;Campania 2;IPF;2591.3209152540035;132657.59531963803
Campania 2 - U04;Campania 2;IPF;3037.304018091198;127699.89764669538
Campania 2 - U05;Campania 2;IPF;3793.52451761071;153587.94384020567
Campania 2 - U06;Campania 2;IPF;2663.0868989957603;136932.22300910018
Campania 2 - U07;Campania 2;IPF;3558.905949466023;124357.14047966897
Puglia - U01;Puglia;IPF;1956.4047762525681;102947.97077968718
Puglia - U02;Puglia;IPF;3443.52912399365;110787.80824098736
Puglia - U03;Puglia;IPF;3093.022161575054;140144.58267345652
Puglia - U04;Puglia;IPF;4036.5926204241864;142385.0462103784
Puglia - U05;Puglia;IPF;4092.632583891871;155022.90193790197
Puglia - U06;Puglia;IPF;5366.688530034164;146019.6937366724
Puglia - U07;Puglia;IPF;3600.6453962359096;118538.85163891315
Puglia - U08;Puglia;IPF;2822.373846049042;127565.16245821118
Puglia - U09;Puglia;IPF;3659.3371064559583;139369.32061704993
Puglia - U10;Puglia;IPF;2559.1013699783207;142511.10071244836
Basilicata - U01;Basilicata;IPF;4146.934975475435;152766.11077153683
Calabria - U01;Calabria;IPF;2386.6746220070204;104175.83897622116
Calabria - U02;Calabria;IPF;2314.1865804429794;120919.8990795482
Calabria - U03;Calabria;IPF;2280.148309193885;108669.00457540154
Calabria - U04;Calabria;IPF;3933.352584446275;112757.23446691409
Calabria - U05;Calabria;IPF;2892.08878966326;116825.8727338314
Sicilia 1 - U01;Sicilia 1;IPF;2713.3696058457135;100567.70392146707
Sicilia 1 - U02;Sicilia 1;IPF;3583.889390191045;143283.84437191486
Sicilia 1 - U03;Sicilia 1;IPF;2543.526062888614;131974.823687315
Sicilia 1 - U04;Sicilia 1;IPF;2158.2181415049627;113307.3988626767
Sicilia 1 - U05;Sicilia 1;IPF;3282.532463585894;124669.47102713585
Sicilia 1 - U06;Sicilia 1;IPF;2750.8694048166067;140046.88969907165
Sicilia 2 - U01;Sicilia 2;IPF;3765.6281385012476;124848.07153502107
Sicilia 2 - U02;Sicilia 2;IPF;3417.5771058647438;134480.91639989614
Sicilia 2 - U03;Sicilia 2;IPF;14846.777687739299;138201.1140266955
Sicilia 2 - U04;Sicilia 2;IPF;2186.2293382495122;100643.31165596843
Sicilia 2 - U05;Sicilia 2;IPF;3672.590470515904;116477.67625188828
Sicilia 2 - U06;Sicilia 2;IPF;5325.573443608225;144798.08882173896
Sardegna - U01;Sardegna;IPF;3528.9071381440003;161458.33297353983
Sardegna - U02;Sardegna;IPF;2603.085138948668;148729.19014931098
Sardegna - U03;Sardegna;IPF;2512.331796901214;121324.0268291384
Sardegna - U04;Sardegna;IPF;2203.0036648784267;127508.71752074361
Piemonte 1 - U01;Piemonte 1;ALTRI;448.94712441563007;113802.13112157024
Piemonte 1 - U02;Piemonte 1;ALTRI;505.6580206408059;105371.58089447208
Piemonte 1 - U03;Piemonte 1;ALTRI;1156.8448289884052;165526.65388635165
Piemonte 1 - U04;Piemonte 1;ALTRI;3713.967138828207;149198.9660488218
Piemonte 1 - U05;Piemonte 1;ALTRI;735.5270412328371;153291.07992081717
Piemonte 2 - U01;Piemonte 2;ALTRI;683.5823946329666;135859.3112794757
Piemonte 2 - U02;Piemonte 2;ALTRI;1000.2423075787026;142113.06346663833
Piemonte 2 - U03;Piemonte 2;ALTRI;801.9789706446572;128280.5985716423
Piemonte 2 - U04;Piemonte 2;ALTRI;502.50195447278765;140802.9118091464
Piemonte 2 - U05;Piemonte 2;ALTRI;781.401910847974;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;ALTRI;274.97662502045694;66370.0
Lombardia 1 - U01;Lombardia 1;ALTRI;827.7326791471918;155342.18295099214
Lombardia 1 - U02;Lombardia 1;ALTRI;991.1474064663051;166330.60099975206
Lombardia 1 - U03;Lombardia 1;ALTRI;1053.3961423619521;161392.83924120665
Lombardia 1 - U04;Lombardia 1;ALTRI;759.98581818595;162454.4642060995
Lombardia 1 - U05;Lombardia 1;ALTRI;913.5283847927125;162263.28040081263
Lombardia 1 - U06;Lombardia 1;ALTRI;802.5885470458142;145273.73823688924
Lombardia 1 - U07;Lombardia 1;ALTRI;609.7882230041383;116214.26745604724
Lombardia 1 - U08;Lombardia 1;ALTRI;566.3163587690806;118016.15918585658
Lombardia 1 - U09;Lombardia 1;ALTRI;873.7638860403767;119594.91208931943
Lombardia 2 - U01;Lombardia 2;ALTRI;943.8482593571098;151474.4790506959
Lombardia 2 - U02;Lombardia 2;ALTRI;791.9814019482603;174974.32298791409
Lombardia 2 - U03;Lombardia 2;ALTRI;846.5124425766677;157354.16139608622
Lombardia 2 - U04;Lombardia 2;ALTRI;1107.66130567507;133922.43349497765
Lombardia 2 - U05;Lombardia 2;ALTRI;764.9490475401686;129181.15250968933
Lombardia 3 - U01;Lombardia 3;ALTRI;743.1634848908533;151186.97870968655
Lombardia 3 - U02;Lombardia 3;ALTRI;805.2709640398647;176926.93462750036
Lombardia 3 - U03;Lombardia 3;ALTRI;908.5328263083902;156350.3343309611
Lombardia 3 - U04;Lombardia 3;ALTRI;771.4686311435064;149379.0475662127
Lombardia 3 - U05;Lombardia 3;ALTRI;859.6195683878293;147577.86525928974
Lombardia 4 - U01;Lombardia 4;ALTRI;541.8811969831133;142901.90666890144
Lombardia 4 - U02;Lombardia 4;ALTRI;1149.8087708549474;161276.5622330904
Lombardia 4 - U03;Lombardia 4;ALTRI;964.4105424701717;147015.1864758432
Lombardia 4 - U04;Lombardia 4;ALTRI;832.7631821656801;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;ALTRI;871.3798408482592;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;ALTRI;402.085122055417;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;ALTRI;421.017942277974;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;ALTRI;418.7621320493303;73360.85453355312
Veneto 1 - U01;Veneto 1;ALTRI;776.3072842182719;145419.14242082834
Veneto 1 - U02;Veneto 1;ALTRI;795.6565657529485;144522.44762330689
Veneto 1 - U03;Veneto 1;ALTRI;973.0552426112374;145043.18329924345
Veneto 1 - U04;Veneto 1;ALTRI;771.438158458754;116333.22060774267
Veneto 1 - U05;Veneto 1;ALTRI;808.6764585758906;114457.11759376526
Veneto 2 - U01;Veneto 2;ALTRI;1256.415617192348;151384.72868398073
Veneto 2 - U02;Veneto 2;ALTRI;1873.926565207182;185420.16187389195
Veneto 2 - U03;Veneto 2;ALTRI;1116.4111242856798;182345.41396042705
Veneto 2 - U04;Veneto 2;ALTRI;1057.4497357376736;172862.6856917739
Veneto 2 - U05;Veneto 2;ALTRI;896.4921085206369;154069.73023663834
Veneto 2 - U06;Veneto 2;ALTRI;783.5877119825581;125778.40077978373
Veneto 2 - U07;Veneto 2;ALTRI;693.1299052109899;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;ALTRI;760.2666028151616;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;ALTRI;757.4315312418698;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;ALTRI;648.3523201664792;107987.75032508373
Liguria - U01;Liguria;ALTRI;806.2973744024372;140206.25134152174
Liguria - U02;Liguria;ALTRI;617.5147830624135;139913.20601949096
Liguria - U03;Liguria;ALTRI;766.4900461405286;149881.56551187485
Liguria - U04;Liguria;ALTRI;748.0345207597722;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;ALTRI;709.3469583775993;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;ALTRI;686.4862513305544;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;ALTRI;801.3773865691587;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;ALTRI;671.6862527754771;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;ALTRI;602.3466518881651;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;ALTRI;856.0796248054058;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;ALTRI;847.8041829091391;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;ALTRI;979.810416867354;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;ALTRI;1128.275101210732;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;ALTRI;692.9828581616318;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;ALTRI;638.2229093876706;159788.7605141364
Toscana - U01;Toscana;ALTRI;1075.6830891719223;149355.4139021486
Toscana - U02;Toscana;ALTRI;739.7835727062486;149406.66788220406
Toscana - U03;Toscana;ALTRI;946.0255776812123;152437.21486014128
Toscana - U04;Toscana;ALTRI;642.3352890870111;145871.1063478291
Toscana - U05;Toscana;ALTRI;817.2126161425107;153910.1246420741
Toscana - U06;Toscana;ALTRI;638.4841082276834;149708.33666154742
Toscana - U07;Toscana;ALTRI;556.2904592475559;129478.44414955378
Toscana - U08;Toscana;ALTRI;669.5450003211179;150890.525398463
Toscana - U09;Toscana;ALTRI;725.1243815633412;152665.4813413322
Umbria - U01;Umbria;ALTRI;1083.3635371076934;164847.33504608274
Umbria - U02;Umbria;ALTRI;774.1701774354913;166781.36907577515
Marche - U01;Marche;ALTRI;715.3130976825931;139661.4317945838
Marche - U02;Marche;ALTRI;826.1408941365017;143917.76110163797
Marche - U03;Marche;ALTRI;761.5536271003639;143457.31587794423
Marche - U04;Marche;ALTRI;545.987844471229;136705.5038907528
Lazio 1 - U01;Lazio 1;ALTRI;585.9850594474624;117779.3136776532
Lazio 1 - U02;Lazio 1;ALTRI;809.8252252293854;151245.0404467024
Lazio 1 - U03;Lazio 1;ALTRI;998.9283764351269;145990.37477337196
Lazio 1 - U04;Lazio 1;ALTRI;581.25448482636;145063.93301572406
Lazio 1 - U05;Lazio 1;ALTRI;1088.806206567605;156877.22077150503
Lazio 1 - U06;Lazio 1;ALTRI;931.7937350213697;157605.0334701985
Lazio 1 - U07;Lazio 1;ALTRI;777.9317159208924;145916.20750663534
Lazio 1 - U08;Lazio 1;ALTRI;811.6945033175351;155503.2782868743
Lazio 1 - U09;Lazio 1;ALTRI;1057.553238256802;146216.8761858344
Lazio 2 - U01;Lazio 2;ALTRI;706.8001198241229;156843.07686042786
Lazio 2 - U02;Lazio 2;ALTRI;719.8416776561717;143712.79618211437
Lazio 2 - U03;Lazio 2;ALTRI;1221.9448225418214;160518.01508493721
Lazio 2 - U04;Lazio 2;ALTRI;961.3291654310988;138931.90569519997
Lazio 2 - U05;Lazio 2;ALTRI;657.4652530737659;133985.94785016775
Abruzzo - U01;Abruzzo;ALTRI;667.0411430449974;136305.1880313158
Abruzzo - U02;Abruzzo;ALTRI;992.663990124816;151112.41444548965
Abruzzo - U03;Abruzzo;ALTRI;1018.4028697301632;143087.27421835065
Molise - U01;Molise;ALTRI;649.6117642582572;80368.12514704466
Campania 1 - U01;Campania 1;ALTRI;773.3155212878202;144315.62187364697
Campania 1 - U02;Campania 1;ALTRI;639.3834883058927;102840.80699807405
Campania 1 - U03;Campania 1;ALTRI;628.8232239625586;109623.68663460016
Campania 1 - U04;Campania 1;ALTRI;707.1177752194556;144440.5915197134
Campania 1 - U05;Campania 1;ALTRI;532.4437342827964;131289.49548742175
Campania 1 - U06;Campania 1;ALTRI;658.3556364417793;122962.94953491539
Campania 1 - U07;Campania 1;ALTRI;737.8586912740112;124879.43610522151
Campania 2 - U01;Campania 2;ALTRI;893.8546183437862;146919.712641716
Campania 2 - U02;Campania 2;ALTRI;649.0850944869688;152167.38775396347
Campania 2 - U03;Campania 2;ALTRI;731.1078006835273;132657.59531963803
Campania 2 - U04;Campania 2;ALTRI;566.294998022906;127699.89764669538
Campania 2 - U05;Campania 2;ALTRI;710.1635968009933;153587.94384020567
Campania 2 - U06;Campania 2;ALTRI;645.8296569596307;136932.22300910018
Campania 2 - U07;Campania 2;ALTRI;626.3934437015027;124357.14047966897
Puglia - U01;Puglia;ALTRI;457.54653420567;102947.97077968718
Puglia - U02;Puglia;ALTRI;443.5258064583976;110787.80824098736
Puglia - U03;Puglia;ALTRI;676.108997194535;140144.58267345652
Puglia - U04;Puglia;ALTRI;692.2665851913889;142385.0462103784
Puglia - U05;Puglia;ALTRI;711.5434291044023;155022.90193790197
Puglia - U06;Puglia;ALTRI;762.0745972024621;146019.6937366724
Puglia - U07;Puglia;ALTRI;687.0204577716878;118538.85163891315
Puglia - U08;Puglia;ALTRI;778.2741058712892;127565.16245821118
Puglia - U09;Puglia;ALTRI;684.3458329904354;139369.32061704993
Puglia - U10;Puglia;ALTRI;795.2714873612603;142511.10071244836
Basilicata - U01;Basilicata;ALTRI;880.8037695930885;152766.11077153683
Calabria - U01;Calabria;ALTRI;970.1394322602928;104175.83897622116
Calabria - U02;Calabria;ALTRI;647.8087269677472;120919.8990795482
Calabria - U03;Calabria;ALTRI;926.1062584945172;108669.00457540154
Calabria - U04;Calabria;ALTRI;709.2448658660757;112757.23446691409
Calabria - U05;Calabria;ALTRI;673.3710059115967;116825.8727338314
Sicilia 1 - U01;Sicilia 1;ALTRI;483.9495981429561;100567.70392146707
Sicilia 1 - U02;Sicilia 1;ALTRI;918.7200438786099;143283.84437191486
Sicilia 1 - U03;Sicilia 1;ALTRI;735.3588651678011;131974.823687315
Sicilia 1 - U04;Sicilia 1;ALTRI;667.2176300432076;113307.3988626767
Sicilia 1 - U05;Sicilia 1;ALTRI;742.5387270521323;124669.47102713585
Sicilia 1 - U06;Sicilia 1;ALTRI;709.258935150554;140046.88969907165
Sicilia 2 - U01;Sicilia 2;ALTRI;519.4840466022289;124848.07153502107
Sicilia 2 - U02;Sicilia 2;ALTRI;619.494200000439;134480.91639989614
Sicilia 2 - U03;Sicilia 2;ALTRI;755.6875824260084;138201.1140266955
Sicilia 2 - U04;Sicilia 2;ALTRI;449.4502247976094;100643.31165596843
Sicilia 2 - U05;Sicilia 2;ALTRI;837.9172758828674;116477.67625188828
Sicilia 2 - U06;Sicilia 2;ALTRI;515.6008940844101;144798.08882173896
Sardegna - U01;Sardegna;ALTRI;1606.4830515464312;161458.33297353983
Sardegna - U02;Sardegna;ALTRI;781.0939677735956;148729.19014931098
Sardegna - U03;Sardegna;ALTRI;1053.103319615585;121324.0268291384
Sardegna - U04;Sardegna;ALTRI;1085.8914575171016;127508.71752074361
